osm_type,osm_id,event_date,event_kind,lat,lon,county_fips,state
way,701924664,2024-04-18,tag_change,39.000655,-77.439820,51107,VA
way,796933516,2024-04-18,tag_change,39.011810,-77.454561,51107,VA
way,1088241977,2024-04-18,tag_change,39.010411,-77.475189,51107,VA
way,1173770902,2024-04-18,tag_change,38.941822,-77.527429,51107,VA
way,958153769,2024-04-20,tag_change,32.498096,-84.883571,13215,GA
way,958153770,2024-04-20,tag_change,32.498267,-84.883571,13215,GA
way,1188691869,2024-04-20,tag_change,39.017878,-77.481828,51107,VA
way,1188715508,2024-04-20,tag_change,39.019578,-77.450466,51107,VA
way,284044002,2024-04-23,tag_change,33.925511,-84.481616,13067,GA
way,298126010,2024-04-23,tag_change,39.017902,-77.462549,51107,VA
way,298242335,2024-04-23,tag_change,39.019936,-77.459842,51107,VA
way,300162674,2024-04-23,tag_change,39.020113,-77.463071,51107,VA
way,300162675,2024-04-23,tag_change,39.021068,-77.463589,51107,VA
way,300969614,2024-04-23,tag_change,39.003336,-77.487094,51107,VA
way,300969615,2024-04-23,tag_change,39.002752,-77.485449,51107,VA
way,300969616,2024-04-23,tag_change,39.002021,-77.483345,51107,VA
way,300969617,2024-04-23,tag_change,39.002755,-77.481954,51107,VA
way,300969619,2024-04-23,tag_change,39.004292,-77.484355,51107,VA
way,354590432,2024-04-23,creation,40.784739,-74.064358,34017,NJ
way,365733781,2024-04-23,creation,45.574630,-75.398405,,
way,451491797,2024-04-23,creation,40.784134,-74.065560,34017,NJ
way,460175672,2024-04-23,tag_change,39.005052,-77.485612,51107,VA
way,597970806,2024-04-23,tag_change,39.001552,-77.479344,51107,VA
way,597970809,2024-04-23,tag_change,39.000511,-77.480596,51107,VA
way,597970811,2024-04-23,tag_change,39.000010,-77.478070,51107,VA
way,597970813,2024-04-23,tag_change,39.001110,-77.477184,51107,VA
way,649319778,2024-04-23,tag_change,39.017532,-77.465643,51107,VA
way,649365764,2024-04-23,tag_change,39.015466,-77.467319,51107,VA
way,701923203,2024-04-23,tag_change,39.007718,-77.467623,51107,VA
way,701923204,2024-04-23,tag_change,39.012707,-77.465536,51107,VA
way,714139868,2024-04-23,creation,40.784327,-74.065254,34017,NJ
way,1088203907,2024-04-23,tag_change,39.015886,-77.453145,51107,VA
way,376627431,2024-04-24,tag_change,48.757268,-122.480548,53073,WA
way,321385147,2024-04-26,tag_change,44.295883,-120.887261,41013,OR
way,373945186,2024-04-26,tag_change,44.294894,-120.883998,41013,OR
way,379204766,2024-04-26,deletion,30.205930,-97.697965,48453,TX
way,397914434,2024-04-26,tag_change,44.289415,-120.875078,41013,OR
way,455171103,2024-04-26,deletion,30.206994,-97.701114,48453,TX
way,516686211,2024-04-26,creation,35.142789,-80.916208,37119,NC
way,578393557,2024-04-26,creation,44.284573,-120.865823,41013,OR
way,706759845,2024-04-26,tag_change,44.293683,-120.881519,41013,OR
way,713411278,2024-04-26,creation,30.207136,-97.700666,48453,TX
way,713411279,2024-04-26,creation,30.205953,-97.697961,48453,TX
way,1276373853,2024-04-26,creation,44.285754,-120.869921,41013,OR
way,1276518679,2024-04-26,creation,38.986526,-77.435176,51107,VA
way,1276518684,2024-04-26,creation,38.988621,-77.440752,51107,VA
way,1276518687,2024-04-26,creation,38.992269,-77.433932,51107,VA
way,918873142,2024-04-28,geometry_change,45.559469,-122.938247,41067,OR
way,1114969101,2024-04-29,geometry_change,45.554149,-122.949378,41067,OR
way,1141759683,2024-04-29,deletion,45.554213,-122.950499,41067,OR
way,414055237,2024-04-30,creation,41.123391,-104.905342,56021,WY
way,414055239,2024-04-30,creation,41.126231,-104.901876,56021,WY
way,537172525,2024-04-30,creation,41.124033,-104.898089,56021,WY
way,537172526,2024-04-30,creation,41.124037,-104.899269,56021,WY
way,537172527,2024-04-30,creation,41.125284,-104.899271,56021,WY
way,537172528,2024-04-30,creation,41.125287,-104.898083,56021,WY
way,697021949,2024-04-30,geometry_change,38.815816,-77.652696,51153,VA
way,1177975782,2024-04-30,creation,41.125399,-104.907516,56021,WY
way,1177975783,2024-04-30,creation,41.126460,-104.899537,56021,WY
way,1177975784,2024-04-30,creation,41.125411,-104.901978,56021,WY
way,1177975788,2024-04-30,creation,41.122266,-104.908142,56021,WY
way,1177975789,2024-04-30,creation,41.122246,-104.909517,56021,WY
way,269166415,2024-05-02,creation,34.036202,-84.319553,13121,GA
way,813688319,2024-05-02,tag_change,47.407272,-120.213944,53017,WA
way,1173537116,2024-05-02,tag_change,47.418324,-120.207697,53017,WA
node,751881301,2024-05-03,tag_change,38.902888,-77.029149,11001,DC
way,1210421871,2024-05-05,creation,41.041060,-80.633090,39099,OH
way,701931819,2024-05-06,tag_change,38.916990,-77.494409,51107,VA
way,1027471510,2024-05-06,geometry_change,45.846754,-119.609062,41049,OR
way,1181391920,2024-05-06,tag_change,38.917272,-77.495704,51107,VA
way,1252196797,2024-05-06,geometry_change,38.904346,-77.452473,51059,VA
way,1280340212,2024-05-06,creation,38.947361,-77.520226,51107,VA
way,1280340213,2024-05-06,creation,38.983575,-77.417527,51107,VA
way,1280340214,2024-05-06,creation,38.802897,-77.622127,51153,VA
way,1280340215,2024-05-06,creation,38.745120,-77.533094,51153,VA
way,1280340216,2024-05-06,creation,38.814598,-77.654331,51153,VA
way,1280340217,2024-05-06,creation,38.816968,-77.652159,51153,VA
way,1280344148,2024-05-06,creation,40.134190,-83.215834,39159,OH
way,1280344149,2024-05-06,creation,45.920597,-119.228805,41059,OR
way,1280344150,2024-05-06,creation,45.920560,-119.227004,41059,OR
way,1280344151,2024-05-06,creation,45.919515,-119.226090,41059,OR
way,1280344152,2024-05-06,creation,45.879543,-119.341665,41059,OR
way,1280344153,2024-05-06,creation,45.882525,-119.341653,41059,OR
way,1280344154,2024-05-06,creation,45.862253,-119.605112,41049,OR
way,1280344155,2024-05-06,creation,45.858038,-119.604872,41049,OR
way,1280344156,2024-05-06,creation,45.840670,-119.651302,41049,OR
way,1280344157,2024-05-06,creation,45.819931,-119.632086,41049,OR
way,138260136,2024-05-08,creation,40.095259,-88.242031,17019,IL
way,796933516,2024-05-08,tag_change,39.011810,-77.454561,51107,VA
way,54173383,2024-05-10,creation,37.375142,-121.971709,06085,CA
way,684641363,2024-05-13,deletion,34.105172,-84.213203,13117,GA
way,1083841125,2024-05-13,geometry_change,38.786172,-104.788535,08041,CO
way,1282332209,2024-05-13,creation,34.103383,-84.214974,13117,GA
way,231047065,2024-05-14,creation,41.128791,-104.897487,56021,WY
way,414055237,2024-05-14,tag_change,41.123407,-104.905308,56021,WY
way,421273622,2024-05-14,tag_change,41.165469,-96.083388,31153,NE
way,711811006,2024-05-14,creation,41.128700,-104.897032,56021,WY
way,942557184,2024-05-14,creation,41.127843,-96.145045,31153,NE
way,1235150788,2024-05-14,creation,41.180500,-96.084899,31153,NE
way,1282875386,2024-05-14,creation,41.125124,-104.894984,56021,WY
way,996723585,2024-05-16,geometry_change,38.777249,-77.545965,51153,VA
way,1283698132,2024-05-16,creation,38.775507,-77.545200,51153,VA
way,1283734104,2024-05-16,creation,33.446340,-112.373919,04013,AZ
way,156520409,2024-05-20,tag_change,41.853656,-87.618347,17031,IL
node,11924506303,2024-05-22,creation,33.910290,-117.503021,06065,CA
way,933393863,2024-05-22,creation,38.592297,-121.277437,06067,CA
way,933393863,2024-05-22,geometry_change,38.592297,-121.277437,06067,CA
way,147350175,2024-05-24,tag_change,41.876156,-87.631477,17031,IL
way,156520409,2024-05-27,geometry_change,41.853653,-87.618359,17031,IL
node,11938614120,2024-05-28,creation,33.405131,-111.977335,04013,AZ
node,11938631189,2024-05-28,creation,33.413186,-111.971154,04013,AZ
way,1059036248,2024-05-28,geometry_change,38.745959,-77.537509,51153,VA
way,1287260553,2024-05-28,creation,38.774466,-77.585655,51153,VA
way,1287260554,2024-05-28,creation,38.801857,-77.621210,51153,VA
way,1287260555,2024-05-28,creation,38.801257,-77.620481,51153,VA
way,1287260556,2024-05-28,creation,38.774338,-77.542134,51153,VA
way,1287260557,2024-05-28,creation,38.773041,-77.541082,51153,VA
way,1287260558,2024-05-28,creation,38.753238,-77.510865,51153,VA
way,1287260560,2024-05-28,creation,41.173587,-95.792155,19155,IA
way,1287260561,2024-05-28,creation,41.173586,-95.788665,19155,IA
way,1283734104,2024-05-29,tag_change,33.446340,-112.373919,04013,AZ
node,11954315496,2024-06-03,creation,38.747470,-77.674491,51061,VA
way,290101976,2024-06-05,creation,43.825243,-111.782093,16065,ID
way,472761713,2024-06-08,tag_change,41.078302,-74.152918,34003,NJ
way,335468616,2024-06-09,creation,47.671917,-117.095935,53063,WA
way,845775548,2024-06-10,tag_change,39.989087,-105.020703,08014,CO
way,79056848,2024-06-12,creation,43.143619,-70.952473,33017,NH
way,1143804764,2024-06-13,tag_change,39.133685,-76.851407,24027,MD
way,706726088,2024-06-16,geometry_change,39.051432,-77.539399,51107,VA
way,909455922,2024-06-16,creation,39.044099,-77.539674,51107,VA
way,1292897241,2024-06-16,creation,39.042552,-77.538300,51107,VA
way,1292897242,2024-06-16,creation,39.041623,-77.539224,51107,VA
way,1292897243,2024-06-16,creation,39.043502,-77.540874,51107,VA
way,930043986,2024-06-17,tag_change,43.012076,-76.115925,36067,NY
way,443875726,2024-06-18,deletion,40.452324,-80.041865,42003,PA
way,129410909,2024-06-19,deletion,37.373225,-79.253606,51019,VA
way,1296163129,2024-06-25,creation,37.665147,-121.040037,06099,CA
way,1296723872,2024-06-27,creation,29.686402,-98.462649,48029,TX
way,460167186,2024-06-30,tag_change,47.407164,-120.187490,53017,WA
way,460167187,2024-06-30,tag_change,47.408714,-120.189294,53017,WA
way,30666790,2024-07-04,tag_change,34.058102,-118.235393,06037,CA
way,460067225,2024-07-06,geometry_change,40.059902,-83.134258,39049,OH
way,54383197,2024-07-07,creation,37.375558,-121.969610,06085,CA
way,192307107,2024-07-07,tag_change,37.788992,-122.390137,06075,CA
way,460085343,2024-07-07,tag_change,37.788731,-122.390469,06075,CA
way,1092757323,2024-07-08,creation,40.725916,-99.038323,31019,NE
way,155739337,2024-07-09,creation,33.659041,-112.111168,04013,AZ
way,155739337,2024-07-09,tag_change,33.659041,-112.111168,04013,AZ
way,300974499,2024-07-09,tag_change,33.347019,-111.604056,04013,AZ
way,543117031,2024-07-09,tag_change,33.421284,-111.858994,04013,AZ
way,460087665,2024-07-12,tag_change,44.297824,-120.885802,41013,OR
way,1300765126,2024-07-13,creation,32.983668,-96.654273,48113,TX
way,223928497,2024-07-15,tag_change,47.614355,-122.338864,53033,WA
way,231664575,2024-07-15,tag_change,47.618985,-122.336462,53033,WA
way,447803368,2024-07-16,creation,43.067289,-89.436736,55025,WI
way,897226573,2024-07-16,tag_change,38.949282,-77.555356,51107,VA
way,1301654223,2024-07-16,creation,38.948017,-77.558987,51107,VA
way,1301654224,2024-07-16,creation,38.950065,-77.558870,51107,VA
way,844386860,2024-07-20,tag_change,32.442128,-97.062528,48139,TX
way,844386861,2024-07-20,tag_change,32.443580,-97.063427,48139,TX
way,794147655,2024-07-22,geometry_change,39.011764,-77.462457,51107,VA
way,103363234,2024-07-27,geometry_change,45.978226,-66.588826,,
way,1019812125,2024-07-27,creation,45.556621,-122.912213,41067,OR
way,103363234,2024-07-28,tag_change,45.978226,-66.588826,,
way,1114969101,2024-07-28,tag_change,45.554149,-122.949378,41067,OR
node,9669340912,2024-08-08,geometry_change,39.287702,-76.606489,24510,MD
way,1177406123,2024-08-09,tag_change,33.354141,-111.611171,04013,AZ
way,74658241,2024-08-11,creation,43.778999,-79.540349,,
way,129730212,2024-08-11,creation,43.850745,-79.342642,,
way,138643160,2024-08-11,creation,39.912780,-83.723761,39023,OH
way,240724127,2024-08-11,creation,40.563749,-112.047725,49035,UT
way,279410766,2024-08-11,tag_change,40.761831,-74.025025,34017,NJ
way,377585075,2024-08-11,creation,42.447697,-83.262667,26125,MI
way,396296733,2024-08-11,tag_change,47.841811,-122.301690,53061,WA
way,578435601,2024-08-11,tag_change,33.750590,-84.585223,13097,GA
way,713410334,2024-08-11,tag_change,33.744228,-84.581216,13097,GA
way,931732650,2024-08-11,creation,40.564095,-112.050628,49035,UT
way,975064000,2024-08-11,tag_change,33.746562,-84.579738,13097,GA
way,1307072785,2024-08-11,creation,46.827467,-92.130431,27137,MN
node,9982583563,2024-08-13,deletion,36.677959,-78.374586,51117,VA
way,152449872,2024-08-13,tag_change,41.870944,-87.640141,17031,IL
way,209073647,2024-08-13,tag_change,37.378289,-121.958105,06085,CA
way,273895868,2024-08-13,tag_change,38.980925,-77.444247,51107,VA
way,289620443,2024-08-13,tag_change,37.723602,-122.397936,06075,CA
way,388148510,2024-08-13,creation,34.756236,-92.444723,05119,AR
node,11400893880,2024-08-15,tag_change,39.593873,-104.843160,08005,CO
node,12112201416,2024-08-15,creation,39.315931,-84.449464,39017,OH
node,12112236372,2024-08-15,creation,39.745970,-104.994159,08031,CO
node,12112238944,2024-08-15,creation,32.800410,-96.819371,48113,TX
node,12112253571,2024-08-15,creation,36.168612,-115.143090,32003,NV
node,12112266917,2024-08-15,creation,30.245748,-81.581723,12031,FL
node,12112270180,2024-08-15,creation,39.661049,-104.848832,08005,CO
node,12112295055,2024-08-15,creation,35.972729,-86.808495,47187,TN
node,12112361725,2024-08-15,creation,35.850528,-78.829143,37183,NC
node,12112380995,2024-08-15,creation,28.037299,-82.539978,12057,FL
node,12112382397,2024-08-15,creation,40.332648,-111.727875,49049,UT
relation,17408363,2024-08-15,deletion,45.555235,-122.940050,41067,OR
way,28544618,2024-08-15,tag_change,32.800943,-96.819511,48113,TX
way,39083797,2024-08-15,tag_change,34.087005,-84.251752,13121,GA
way,52227492,2024-08-15,creation,44.851593,-93.598831,27019,MN
way,157362579,2024-08-15,creation,33.684674,-112.098357,04013,AZ
way,215630401,2024-08-15,creation,35.135431,-80.936872,37119,NC
way,257581364,2024-08-15,creation,37.646890,-77.438695,51087,VA
way,296374269,2024-08-15,creation,40.635695,-75.457573,42077,PA
way,328703598,2024-08-15,tag_change,45.549821,-122.890851,41067,OR
way,328703599,2024-08-15,tag_change,45.550334,-122.892202,41067,OR
way,329551673,2024-08-15,creation,38.277198,-85.507241,21111,KY
way,329551673,2024-08-15,tag_change,38.277198,-85.507241,21111,KY
way,330276516,2024-08-15,creation,38.242496,-85.733351,21111,KY
way,355926681,2024-08-15,creation,40.620352,-111.986047,49035,UT
way,377545385,2024-08-15,tag_change,39.558971,-104.837553,08035,CO
way,392324240,2024-08-15,tag_change,33.954769,-84.198562,13135,GA
way,471691760,2024-08-15,tag_change,45.558285,-122.917092,41067,OR
way,548184239,2024-08-15,creation,32.994813,-96.752502,48085,TX
way,650412346,2024-08-15,creation,33.007002,-96.666410,48085,TX
way,729696933,2024-08-15,creation,40.756307,-111.954838,49035,UT
way,741629998,2024-08-15,creation,26.190086,-80.193297,12011,FL
way,746278786,2024-08-15,tag_change,36.248165,-115.101261,32003,NV
way,860433344,2024-08-15,creation,45.555204,-122.939851,41067,OR
way,918873142,2024-08-15,tag_change,45.559469,-122.938247,41067,OR
way,942604537,2024-08-15,creation,35.920459,-86.815574,47187,TN
way,1056658555,2024-08-15,creation,40.685525,-111.885044,49035,UT
way,1080170580,2024-08-15,tag_change,45.556450,-122.939299,41067,OR
way,1085608797,2024-08-15,creation,28.073856,-82.368338,12057,FL
way,1097502168,2024-08-15,creation,33.731057,-84.616081,13097,GA
way,1121188409,2024-08-15,creation,40.766786,-111.920292,49035,UT
way,1178609569,2024-08-15,creation,40.152220,-75.477629,42091,PA
way,1210515186,2024-08-15,tag_change,35.951041,-86.833381,47187,TN
way,1258702591,2024-08-15,creation,33.730703,-84.611240,13097,GA
way,1307920829,2024-08-15,creation,35.329754,-80.765782,37119,NC
way,844386860,2024-08-17,geometry_change,32.442130,-97.062488,48139,TX
way,844386861,2024-08-17,geometry_change,32.443556,-97.063333,48139,TX
way,758278314,2024-08-19,creation,35.766751,-78.783986,37183,NC
way,234722029,2024-08-20,tag_change,39.016471,-77.459006,51107,VA
way,298127059,2024-08-20,tag_change,39.015560,-77.460326,51107,VA
way,298127361,2024-08-20,tag_change,39.015987,-77.461248,51107,VA
way,298127420,2024-08-20,tag_change,39.014931,-77.458804,51107,VA
way,298242260,2024-08-20,tag_change,39.021948,-77.460287,51107,VA
way,300969250,2024-08-20,tag_change,39.012538,-77.475393,51107,VA
way,302702428,2024-08-20,creation,42.735740,-73.818339,36001,NY
way,368724474,2024-08-20,creation,38.909139,-77.220557,51059,VA
way,460050155,2024-08-20,tag_change,39.021014,-77.451513,51107,VA
way,596690175,2024-08-20,tag_change,39.023007,-77.449758,51107,VA
way,793888408,2024-08-20,tag_change,39.022500,-77.450256,51107,VA
way,796933516,2024-08-20,tag_change,39.011810,-77.454561,51107,VA
way,1123249721,2024-08-20,tag_change,39.024257,-77.452327,51107,VA
way,1227539675,2024-08-20,tag_change,38.803345,-77.510616,51153,VA
way,1278541792,2024-08-20,creation,41.057431,-81.521972,39153,OH
way,1309123033,2024-08-20,creation,39.015198,-77.459538,51107,VA
way,1309123034,2024-08-20,creation,39.016408,-77.461887,51107,VA
way,1310628998,2024-08-23,creation,29.580141,-98.541327,48029,TX
way,222672860,2024-08-24,tag_change,38.815061,-77.648764,51153,VA
way,460056023,2024-08-24,tag_change,38.990699,-77.448825,51107,VA
way,697020849,2024-08-24,tag_change,38.986279,-77.441842,51107,VA
way,697020850,2024-08-24,tag_change,38.986997,-77.442638,51107,VA
way,697021948,2024-08-24,tag_change,38.815132,-77.652919,51153,VA
way,828135845,2024-08-24,tag_change,38.816103,-77.652499,51153,VA
way,30666790,2024-08-25,tag_change,34.058102,-118.235393,06037,CA
way,460085343,2024-08-25,tag_change,37.788731,-122.390469,06075,CA
way,428021816,2024-08-27,tag_change,34.047892,-118.255546,06037,CA
way,1312295357,2024-08-30,creation,33.642129,-81.842595,45003,SC
way,1312295357,2024-08-30,geometry_change,33.642273,-81.842627,45003,SC
relation,14997588,2024-09-02,tag_change,37.482763,-77.236455,51087,VA
way,204460812,2024-09-02,tag_change,40.544882,-74.495381,34023,NJ
way,283051469,2024-09-02,tag_change,47.246212,-119.813229,53025,WA
way,283051470,2024-09-02,tag_change,47.247653,-119.813187,53025,WA
way,283051471,2024-09-02,tag_change,47.246168,-119.815756,53025,WA
way,283051472,2024-09-02,tag_change,47.245327,-119.815931,53025,WA
way,283051474,2024-09-02,tag_change,47.251412,-119.818753,53025,WA
way,283051478,2024-09-02,tag_change,47.246736,-119.828866,53025,WA
way,321385147,2024-09-02,tag_change,44.295883,-120.887261,41013,OR
way,373945186,2024-09-02,tag_change,44.294894,-120.883998,41013,OR
way,396296733,2024-09-02,tag_change,47.841811,-122.301690,53061,WA
way,438078070,2024-09-02,geometry_change,41.665537,-93.508170,19153,IA
way,460089167,2024-09-02,creation,35.314231,-81.822139,37161,NC
way,460089168,2024-09-02,creation,35.317372,-81.826327,37161,NC
way,517411076,2024-09-02,tag_change,44.288882,-120.870125,41013,OR
way,562775657,2024-09-02,tag_change,40.094630,-82.751339,39089,OH
way,578412815,2024-09-02,tag_change,34.830228,-106.779896,35061,NM
way,626785488,2024-09-02,creation,34.830247,-106.783829,35061,NM
way,671301768,2024-09-02,tag_change,40.068408,-82.750341,39089,OH
way,706759844,2024-09-02,tag_change,44.287277,-120.870216,41013,OR
way,706759845,2024-09-02,tag_change,44.293683,-120.881519,41013,OR
way,756778306,2024-09-02,creation,34.830040,-106.780347,35061,NM
way,762116506,2024-09-02,creation,37.483928,-77.237311,51087,VA
way,772827597,2024-09-02,tag_change,44.299095,-120.879435,41013,OR
way,772827601,2024-09-02,tag_change,44.301255,-120.889884,41013,OR
way,777679751,2024-09-02,creation,34.830283,-106.776471,35061,NM
way,788027103,2024-09-02,geometry_change,41.667737,-93.516307,19153,IA
way,802160675,2024-09-02,tag_change,40.065272,-82.748910,39089,OH
way,815057182,2024-09-02,geometry_change,32.988296,-97.255460,48439,TX
way,830931210,2024-09-02,geometry_change,41.671173,-93.516628,19153,IA
way,844394339,2024-09-02,tag_change,41.123542,-96.144190,31153,NE
way,844394340,2024-09-02,tag_change,41.120732,-96.144854,31153,NE
way,883809860,2024-09-02,creation,35.316555,-81.825132,37161,NC
way,1020374277,2024-09-02,tag_change,40.093616,-82.751456,39089,OH
way,1020374278,2024-09-02,tag_change,40.096534,-82.752051,39089,OH
way,1020374279,2024-09-02,tag_change,40.094046,-82.747491,39089,OH
way,1024051963,2024-09-02,tag_change,40.268288,-112.015077,49049,UT
way,1024051997,2024-09-02,tag_change,40.265564,-112.015127,49049,UT
way,1030970564,2024-09-02,creation,37.481963,-77.233805,51087,VA
way,1035123473,2024-09-02,tag_change,40.272334,-112.015055,49049,UT
way,1054387470,2024-09-02,tag_change,33.600761,-83.700342,13217,GA
way,1054387471,2024-09-02,creation,33.601371,-83.705417,13217,GA
way,1070895993,2024-09-02,creation,33.600094,-83.696839,13217,GA
way,1070895994,2024-09-02,creation,33.598021,-83.695013,13217,GA
way,1152747559,2024-09-02,creation,44.301672,-120.894596,41013,OR
way,1152748037,2024-09-02,creation,44.299288,-120.894595,41013,OR
way,1160814413,2024-09-02,tag_change,34.847334,-86.626919,01089,AL
way,1160814415,2024-09-02,tag_change,34.843182,-86.628866,01089,AL
way,1160814416,2024-09-02,tag_change,34.840432,-86.628841,01089,AL
way,1191496040,2024-09-02,creation,34.825819,-106.778730,35061,NM
way,1193914601,2024-09-02,tag_change,47.244811,-119.817983,53025,WA
way,1193914602,2024-09-02,tag_change,47.244276,-119.814813,53025,WA
way,1213758201,2024-09-02,geometry_change,36.408654,-86.370314,47165,TN
way,1222007663,2024-09-02,geometry_change,40.059633,-82.764527,39089,OH
way,1252196801,2024-09-02,tag_change,40.092983,-82.747637,39089,OH
way,1252196811,2024-09-02,tag_change,40.057957,-82.765285,39089,OH
way,1252196813,2024-09-02,tag_change,40.060380,-82.750988,39089,OH
way,1253282100,2024-09-02,tag_change,41.123573,-96.132894,31153,NE
way,1253282101,2024-09-02,tag_change,41.114329,-96.142837,31153,NE
way,1253282102,2024-09-02,tag_change,41.112163,-96.141555,31153,NE
way,1253282103,2024-09-02,geometry_change,41.675571,-93.509657,19153,IA
way,1253282104,2024-09-02,geometry_change,41.675818,-93.506042,19153,IA
way,1276373853,2024-09-02,tag_change,44.285754,-120.869921,41013,OR
way,1294595615,2024-09-02,creation,36.411865,-86.369661,47165,TN
way,1312792611,2024-09-02,creation,41.888530,-88.721858,17037,IL
way,1312792612,2024-09-02,creation,41.889212,-88.730861,17037,IL
way,1312792613,2024-09-02,creation,41.890308,-88.726953,17037,IL
way,1312795639,2024-09-02,creation,36.411351,-86.366012,47165,TN
way,1312795640,2024-09-02,creation,36.406049,-86.366608,47165,TN
way,1312801354,2024-09-02,creation,41.137910,-96.151431,31153,NE
way,74658241,2024-09-03,tag_change,43.778999,-79.540349,,
way,649365751,2024-09-04,tag_change,39.017182,-77.470376,51107,VA
way,793622740,2024-09-04,tag_change,39.013620,-77.470578,51107,VA
way,1092757323,2024-09-04,tag_change,40.725924,-99.038327,31019,NE
way,1313995085,2024-09-07,creation,37.370643,-121.974507,06085,CA
way,1314010354,2024-09-07,creation,37.364154,-121.946949,06085,CA
way,1314012931,2024-09-07,creation,37.370944,-121.947212,06085,CA
way,1280344157,2024-09-08,tag_change,45.819931,-119.632086,41049,OR
node,11220746124,2024-09-09,deletion,36.062061,-115.213233,32003,NV
way,168129695,2024-09-09,tag_change,40.451369,-80.190118,42003,PA
way,172739950,2024-09-09,creation,36.061739,-115.213292,32003,NV
way,172739953,2024-09-09,tag_change,36.059925,-115.210245,32003,NV
way,368724474,2024-09-09,geometry_change,38.909139,-77.220557,51059,VA
way,368724474,2024-09-09,tag_change,38.909139,-77.220557,51059,VA
way,368724479,2024-09-09,creation,38.908367,-77.219744,51059,VA
way,585998677,2024-09-09,tag_change,36.057834,-115.214258,32003,NV
way,585998678,2024-09-09,geometry_change,36.055707,-115.219628,32003,NV
way,585998678,2024-09-09,tag_change,36.055692,-115.219641,32003,NV
way,617194689,2024-09-09,tag_change,36.055885,-115.214137,32003,NV
way,984796364,2024-09-09,tag_change,36.055586,-115.223061,32003,NV
way,1017048670,2024-09-09,creation,36.059149,-115.213682,32003,NV
way,1034475557,2024-09-09,tag_change,36.059728,-115.147211,32003,NV
way,1124864831,2024-09-09,tag_change,38.948258,-77.555911,51107,VA
way,1281982556,2024-09-09,creation,39.848753,-82.996161,39049,OH
way,1314355599,2024-09-09,creation,36.058130,-115.210388,32003,NV
way,318069356,2024-09-10,creation,35.672444,-105.956575,35049,NM
way,918873142,2024-09-11,tag_change,45.559469,-122.938247,41067,OR
way,978632013,2024-09-11,creation,37.433437,-122.180739,06085,CA
way,634635617,2024-09-13,geometry_change,47.158844,-122.279861,53053,WA
way,634638463,2024-09-13,geometry_change,47.160855,-122.279306,53053,WA
way,109458128,2024-09-14,tag_change,40.710889,-74.001204,36061,NY
way,1132632705,2024-09-15,creation,33.460806,-111.997122,04013,AZ
way,1315636714,2024-09-15,creation,33.464747,-111.997534,04013,AZ
way,635022480,2024-09-22,geometry_change,34.057137,-84.273025,13121,GA
way,59294476,2024-09-24,tag_change,39.004699,-77.441764,51107,VA
way,234722029,2024-09-24,tag_change,39.016471,-77.459006,51107,VA
way,234722720,2024-09-24,tag_change,39.013846,-77.451585,51107,VA
way,298126010,2024-09-24,tag_change,39.017902,-77.462549,51107,VA
way,298127059,2024-09-24,tag_change,39.015560,-77.460326,51107,VA
way,298127361,2024-09-24,tag_change,39.015987,-77.461248,51107,VA
way,298127420,2024-09-24,tag_change,39.014931,-77.458804,51107,VA
way,298242260,2024-09-24,tag_change,39.021948,-77.460287,51107,VA
way,298242335,2024-09-24,tag_change,39.019936,-77.459842,51107,VA
way,300162674,2024-09-24,tag_change,39.020113,-77.463071,51107,VA
way,300162675,2024-09-24,tag_change,39.021068,-77.463589,51107,VA
way,300162689,2024-09-24,tag_change,39.022173,-77.457595,51107,VA
way,300163074,2024-09-24,tag_change,39.022140,-77.453610,51107,VA
way,300163083,2024-09-24,tag_change,39.022765,-77.454869,51107,VA
way,460050155,2024-09-24,tag_change,39.021014,-77.451513,51107,VA
way,460175666,2024-09-24,tag_change,39.021734,-77.452747,51107,VA
way,596690175,2024-09-24,tag_change,39.023007,-77.449758,51107,VA
way,610977485,2024-09-24,tag_change,39.025010,-77.457639,51107,VA
way,649319778,2024-09-24,tag_change,39.017532,-77.465643,51107,VA
way,649365751,2024-09-24,tag_change,39.017182,-77.470376,51107,VA
way,793888408,2024-09-24,tag_change,39.022500,-77.450256,51107,VA
way,793888429,2024-09-24,tag_change,39.018296,-77.472614,51107,VA
way,793888430,2024-09-24,tag_change,39.019869,-77.472595,51107,VA
way,796933516,2024-09-24,tag_change,39.011810,-77.454561,51107,VA
way,1123249721,2024-09-24,tag_change,39.024257,-77.452327,51107,VA
way,1188715508,2024-09-24,tag_change,39.019578,-77.450466,51107,VA
way,1188715510,2024-09-24,geometry_change,39.018052,-77.459450,51107,VA
way,1227777116,2024-09-24,tag_change,39.003108,-77.439851,51107,VA
way,1309123033,2024-09-24,tag_change,39.015198,-77.459538,51107,VA
way,1309123034,2024-09-24,tag_change,39.016408,-77.461887,51107,VA
way,1317733642,2024-09-24,creation,38.960866,-77.491474,51107,VA
way,1317915930,2024-09-24,creation,39.021956,-77.453194,51107,VA
way,234722720,2024-09-25,geometry_change,39.013675,-77.451720,51107,VA
way,796933516,2024-09-25,geometry_change,39.011823,-77.454558,51107,VA
way,1188715510,2024-09-25,geometry_change,39.017948,-77.459474,51107,VA
way,1318322071,2024-09-26,creation,41.495806,-93.787055,19181,IA
way,1318322073,2024-09-26,creation,41.494750,-93.787021,19181,IA
